invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons;;,cluster
INV-33182300001,2021-01-04,5436,Smokin' Joe's #8 Tobacco and Liquor Outlet,90 W. Kimberly Rd Ste 55-56,Davenport,52806.0,,82.0,SCOTT,1032100.0,Imported Vodkas,260.0,DIAGEO AMERICAS,34856.0,Tanqueray Sterling Vodka,12.0,750.0,7.0,10.5,12.0,126.0,9.0,2.37;;,
INV-33193900006,2021-01-04,4162,Fareway Stores #963 / Cedar Rapids,4220  16th Ave SW,Cedar Rapids,52404.0,POINT (-91.726726 41.963791),57.0,LINN,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38176.0,Titos Handmade Vodka,12.0,750.0,10.0,15.0,12.0,180.0,9.0,2.37;;,0.0
"INV-33186700023,2021-01-04,4110,""Brothers Market, Inc."",706 Highway 57,Parkersburg,50665.0,POINT (-92.785196 42.570357),12,BUTLER,1031100.0,American Vodkas,434.0,LUXCO INC,36305,Hawkeye Vodka PET,12,750,3.34,5.01,12,60.12,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33174200035,2021-01-04,5385,Vine Food & Liquor,2704 Vine St.,West Des Moines,50265.0,POINT (-93.741511 41.580206),77.0,POLK,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64858.0,Fireball Cinnamon Whiskey Mini Dispenser,1.0,50.0,25.8,38.7,7.0,270.9,0.35,0.09;;,1.0
INV-33179700092,2021-01-04,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N Lake St,Storm Lake,50588.0,POINT (-95.200758 42.65318400000001),11.0,BUENA VIST,1062500.0,Flavored Rum,91.0,Castle Brands,42566.0,Goslings Black Seal,12.0,750.0,9.51,14.27,2.0,28.54,1.5,0.39;;,1.0
INV-33190300025,2021-01-04,5905,Aj's Jack & Jill / West Branch,115 E Main St,West Branch,52358.0,POINT (-91.343394 41.671391),16.0,CEDAR,1022100.0,Mixto Tequila,395.0,PROXIMO,89196.0,Jose Cuervo Especial Reposado,12.0,750.0,11.07,16.61,3.0,49.83,2.25,0.59;;,3.0
INV-33193800005,2021-01-04,5687,Casey's General Store #3756 / Cedar Rapids,4560 16th Ave SW,Cedar Rapids,52404.0,POINT (-91.729434 41.963815000000004),57.0,LINN,1031100.0,American Vodkas,260.0,DIAGEO AMERICAS,37994.0,Smirnoff 80prf,24.0,375.0,4.75,7.13,24.0,171.12,9.0,2.37;;,0.0
INV-33183600013,2021-01-04,3825,Shop N Save #2 / E 14th,1372 E 14th St,Des Moines,50316.0,POINT (-93.600499 41.604893),77.0,POLK,1031200.0,American Flavored Vodka,205.0,E & J Gallo Winery,39423.0,New Amsterdam Pink Whitney,12.0,1000.0,7.33,11.0,12.0,132.0,12.0,3.17;;,1.0
INV-33200800013,2021-01-04,5846,Rockingham Liquor - Davenport,2423 Rockingham Road,Davenport,52802.0,POINT (-90.613625 41.514051),82.0,SCOTT,1081300.0,American Cordials & Liqueur,322.0,Prestige Wine & Spirits Group,75208.0,Kinky Pink Mini,6.0,50.0,4.84,7.26,1.0,7.26,0.05,0.01;;,0.0
INV-33169800011,2021-01-04,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321.0,POINT (-93.64494300000001 41.542748),77.0,POLK,1051100.0,American Brandies,205.0,E & J Gallo Winery,73780.0,E & J Vanilla,12.0,750.0,6.5,9.75,12.0,117.0,9.0,2.37;;,1.0
INV-33174000026,2021-01-04,4594,Quik Trip #554 / SW 63rd DM,901 SW 63rd St,Des Moines,50312.0,POINT (-93.703165 41.569715),77.0,POLK,1012100.0,Canadian Whiskies,259.0,Heaven Hill Brands,11774.0,Black Velvet,24.0,375.0,3.07,4.61,7.0,32.27,2.62,0.69;;,1.0
INV-33200500007,2021-01-04,3882,Kwik Shop #579 / Davenport,2805 Telegraph Rd,Davenport,52802.0,,82.0,SCOTT,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64858.0,Fireball Cinnamon Whiskey Mini Dispenser,1.0,50.0,25.8,38.7,3.0,116.1,0.15,0.03;;,
INV-33175900019,2021-01-04,4887,Kum & Go #66 / West Des Moines,5308 University Ave,West Des Moines,50266.0,POINT (-93.778685 41.60046),77.0,POLK,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11296.0,Crown Royal,12.0,750.0,15.59,23.39,3.0,70.17,2.25,0.59;;,1.0
INV-33178300032,2021-01-04,2593,Hy-Vee Food Store / Carroll,905 US Highway 30 West,Carroll,51401.0,POINT (-94.853591 42.064155),14.0,CARROLL,1022200.0,100% Agave Tequila,434.0,LUXCO INC,87596.0,El Mayor Blanco,6.0,750.0,13.5,20.25,4.0,81.0,3.0,0.79;;,1.0
INV-33181600009,2021-01-04,4640,Mart Stop #1 / Davenport,3527 Spring St,Davenport,52807.0,POINT (-90.547751 41.5563),82.0,SCOTT,1022200.0,100% Agave Tequila,260.0,DIAGEO AMERICAS,87485.0,Don Julio Blanco,6.0,750.0,29.5,44.25,6.0,265.5,4.5,1.18;;,0.0
INV-33196000024,2021-01-04,2524,Hy-Vee Food Store / Dubuque,3500 Dodge St,Dubuque,52001.0,,31.0,DUBUQUE,1011100.0,Blended Whiskies,65.0,Jim Beam Brands,24457.0,Kessler Blend Whiskey,12.0,1000.0,7.17,10.76,12.0,129.12,12.0,3.17;;,
INV-33184300039,2021-01-04,2539,Hy-Vee Food Store / Iowa Falls,640 S. Oak,Iowa Falls,50126.0,POINT (-93.262364 42.508752),42.0,HARDIN,1011100.0,Blended Whiskies,492.0,WESTERN SPIRITS BEVERAGE,27920.0,Bird Dog Strawberry,6.0,750.0,10.0,15.0,6.0,90.0,4.5,1.18;;,3.0
INV-33174200015,2021-01-04,5385,Vine Food & Liquor,2704 Vine St.,West Des Moines,50265.0,POINT (-93.741511 41.580206),77.0,POLK,1041100.0,American Dry Gins,421.0,SAZERAC COMPANY  INC,31296.0,Miles London Dry Gin,12.0,750.0,4.5,6.75,12.0,81.0,9.0,2.37;;,1.0
INV-33178800082,2021-01-04,2200,Sac Liquor Store,619 E Main St,Sac City,50583.0,POINT (-94.974011 42.421341),81.0,SAC,1081400.0,American Schnapps,65.0,Jim Beam Brands,82847.0,Dekuyper Luscious Peachtree,12.0,1000.0,7.87,11.81,4.0,47.24,4.0,1.05;;,1.0
"INV-33193200019,2021-01-04,2508,Hy-Vee Food Store #1 / Cedar Rapids,""1843 Johnson Avenue, N.W."",Cedar Rapids,52405.0,POINT (-91.697941 41.97447),57,LINN,1012100.0,Canadian Whiskies,421.0,SAZERAC COMPANY  INC,11348,Seagrams VO Canadian Whiskey PET,6,1750,10.45,15.68,6,94.08,10.5,2.77;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33172200022,2021-01-04,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6th St SW,Cedar Rapids,52404.0,POINT (-91.67706 41.962419),57.0,LINN,1042100.0,Imported Dry Gins,300.0,McCormick Distilling Co.,28350.0,Brokers Gin,12.0,750.0,11.5,17.25,3.0,51.75,2.25,0.59;;,0.0
INV-33174600021,2021-01-04,2648,Hy-Vee #4 / WDM,555 S 51st St,West Des Moines,50265.0,POINT (-93.773557 41.561197),77.0,POLK,1022200.0,100% Agave Tequila,395.0,PROXIMO,87401.0,Jose Cuervo Especial Silver Mini,12.0,50.0,11.5,17.25,1.0,17.25,0.05,0.01;;,1.0
"INV-33170900002,2021-01-04,5094,Casey's General Store #2778 / Cedar,""201, 8th Ave SE"",Cedar Rapids,52401.0,POINT (-91.662348 41.973003),57,LINN,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26826,Jack Daniels Old #7 Black Label,12,750,15.57,23.36,6,140.16,4.5,1.18;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33174800001,2021-01-04,4518,Casey's General Store #2824 / WDM,6630 Mills Civic Parkway,West Des Moines,50266.0,POINT (-93.799283 41.561791),77.0,POLK,1031200.0,American Flavored Vodka,205.0,E & J Gallo Winery,39492.0,New Amsterdam Pink Whitney,12.0,750.0,7.5,11.25,6.0,67.5,4.5,1.18;;,1.0
INV-33203000003,2021-01-04,5886,Beecher Liquor / Dubuque,1691 Asbury Rd,Dubuque,52001.0,POINT (-90.696886 42.500775000000004),31.0,DUBUQUE,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,27780.0,Jim Beam Apple Mini,12.0,50.0,5.4,8.1,12.0,97.2,0.6,0.15;;,2.0
INV-33177700002,2021-01-04,9013,Iowa Distilling Company,4349 Cumming Ave.,Cumming,50061.0,POINT (-93.762456 41.483192),91.0,WARREN,1011100.0,Blended Whiskies,154.0,DUNKEL CORPORATION / Iowa Distilling,28081.0,Prairie Fire Mini,8.0,50.0,11.9,17.85,8.0,142.8,0.4,0.1;;,1.0
INV-33175200061,2021-01-04,3806,Target Store T-1901 / Wdm,5405 Mills Civic Pkwy,West Des Moines,50266.0,POINT (-93.779823 41.559272),77.0,POLK,1022200.0,100% Agave Tequila,35.0,BACARDI USA INC,88296.0,Patron Silver,12.0,750.0,27.5,41.25,12.0,495.0,9.0,2.37;;,1.0
INV-33190200011,2021-01-04,4412,Kum & Go #267 / Tipton,2050 Ia Highway 38,Tipton,52772.0,POINT (-91.115934 41.647175),16.0,CEDAR,1011100.0,Blended Whiskies,260.0,DIAGEO AMERICAS,25604.0,Seagrams 7 Crown,12.0,375.0,3.5,5.25,6.0,31.5,2.25,0.59;;,0.0
INV-33201000061,2021-01-04,2554,Hy-Vee Food Store / Davenport,3019 Rockingham Road,Davenport,52802.0,POINT (-90.620725 41.510523),82.0,SCOTT,1071100.0,Cocktails /RTD,55.0,SAZERAC NORTH AMERICA,57148.0,Chi-Chi's Margarita,6.0,1750.0,6.5,9.75,3.0,25.89,5.25,1.38;;,0.0
INV-33168700032,2021-01-04,5566,East End Liquor & Tobacco,3804 Hubbell Ave,Des Moines,50317.0,POINT (-93.541351 41.630849),77.0,POLK,1031100.0,American Vodkas,300.0,McCormick Distilling Co.,36908.0,McCormick 80prf Vodka PET,6.0,1750.0,7.47,11.21,6.0,67.26,10.5,2.77;;,1.0
INV-33191400001,2021-01-04,5397,Casey's General Store # 2774/Amana,617 42nd Ave,Amana,52203.0,POINT (-91.874686 41.801173000000006),48.0,IOWA,1031100.0,American Vodkas,434.0,LUXCO INC,36308.0,Hawkeye Vodka,6.0,1750.0,7.17,10.76,12.0,129.12,21.0,5.54;;,3.0
INV-33169000024,2021-01-04,4617,Lickety Liquor,2501 HUBBELL AVE,Des Moines,50317.0,POINT (-93.570489 41.607817),77.0,POLK,1081300.0,American Cordials & Liqueur,322.0,Prestige Wine & Spirits Group,75209.0,Kinky Pink,12.0,375.0,5.0,7.5,3.0,22.5,1.12,0.29;;,1.0
INV-33183700042,2021-01-04,2248,Ingersoll Liquor and Beverage,3500 Ingersoll Ave,Des Moines,50312.0,POINT (-93.664182 41.586319),77.0,POLK,1082000.0,Imported Cordials & Liqueurs,389.0,REMY COINTREAU USA INC,64776.0,Cointreau Liqueur,12.0,750.0,19.99,29.99,4.0,119.96,3.0,0.79;;,1.0
"INV-33198000010,2021-01-04,4694,Rina Mart LLC / Davenport,""3815, West Kimberly Rd"",Davenport,52806.0,POINT (-90.631357 41.561712),82,SCOTT,1081400.0,American Schnapps,55.0,SAZERAC NORTH AMERICA,84172,99 Bananas Mini,10,50,5.16,7.74,10,77.4,0.5,0.13;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33180100090,2021-01-04,5326,Als Liquor,215 W. Milwaukee Ave,Storm Lake,50588.0,POINT (-95.202405 42.647492),11.0,BUENA VIST,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,10808.0,Crown Royal Regal Apple,12.0,1000.0,18.89,28.34,12.0,340.08,12.0,3.17;;,1.0
INV-33178100031,2021-01-04,4158,Fareway Stores #409 / Carroll,709 Monterey Dr,Carroll,51401.0,POINT (-94.850616 42.065252),14.0,CARROLL,1082200.0,Imported Schnapps,421.0,SAZERAC COMPANY  INC,69636.0,Dr McGillicuddys Cherry,12.0,750.0,8.66,12.99,6.0,77.94,4.5,1.18;;,1.0
INV-33202100012,2021-01-04,4468,CIRCLE K #4706600 / MUSCATINE,802 Cypress St,Muscatine,52761.0,POINT (-91.041149 41.431606),70.0,MUSCATINE,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26820.0,Jack Daniels Old #7 Black Label Flat,24.0,375.0,7.5,11.25,6.0,67.5,2.25,0.59;;,3.0
INV-33189000023,2021-01-04,3920,Smokin' Joe's #11 Tobacco and Liquor Outlet,1606 Camanche Ave,Clinton,52732.0,POINT (-90.204748 41.827845),23.0,CLINTON,1051100.0,American Brandies,205.0,E & J Gallo Winery,52596.0,E & J VS,12.0,750.0,6.5,9.75,2.0,19.5,1.5,0.39;;,2.0
INV-33179500010,2021-01-04,4569,Car-Go-Express / Sutherland,202 West Southern St,Sutherland,51058.0,POINT (-95.499742 42.968051),71.0,OBRIEN,1081400.0,American Schnapps,434.0,LUXCO INC,81196.0,Paramount Peppermint Schnapps PET,12.0,750.0,4.0,6.0,12.0,72.0,9.0,2.37;;,3.0
INV-33194700006,2021-01-04,5542,Casey's General Store #2578 / Maquoketa,801 E Platt,Maquoketa,52060.0,POINT (-90.657171 42.069166),49.0,JACKSON,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11296.0,Crown Royal,12.0,750.0,15.59,23.39,12.0,280.68,9.0,2.37;;,2.0
INV-33198600006,2021-01-04,3805,Washington Street Mini Mart,1601 Washington St,Davenport,52804.0,POINT (-90.596253 41.535982),82.0,SCOTT,1052100.0,Imported Brandies,389.0,REMY COINTREAU USA INC,66293.0,Remy Martin V,12.0,375.0,9.27,13.91,12.0,166.92,4.5,1.18;;,0.0
INV-33170700043,2021-01-04,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401.0,POINT (-91.659875 41.97574),57.0,LINN,1081300.0,American Cordials & Liqueur,322.0,Prestige Wine & Spirits Group,75210.0,Kinky Pink,6.0,750.0,10.0,15.0,30.0,450.0,22.5,5.94;;,0.0
INV-33180100038,2021-01-04,5326,Als Liquor,215 W. Milwaukee Ave,Storm Lake,50588.0,POINT (-95.202405 42.647492),11.0,BUENA VIST,1701100.0,Temporary & Specialty Packages,214.0,GoAmericaGo Beverages LLC / WhistlePig,15179.0,WhistlePig 10YR 375,12.0,375.0,20.0,30.0,4.0,120.0,1.5,0.39;;,1.0
INV-33169200051,2021-01-04,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320.0,POINT (-93.596754 41.554101),77.0,POLK,1062500.0,Flavored Rum,35.0,BACARDI USA INC,43050.0,Bacardi Dragon Berry,12.0,1000.0,9.5,14.25,24.0,342.0,24.0,6.34;;,1.0
INV-33189000037,2021-01-04,3920,Smokin' Joe's #11 Tobacco and Liquor Outlet,1606 Camanche Ave,Clinton,52732.0,POINT (-90.204748 41.827845),23.0,CLINTON,1022100.0,Mixto Tequila,395.0,PROXIMO,89194.0,Jose Cuervo Especial Reposado Flask,24.0,375.0,5.5,8.25,10.0,82.5,3.75,0.99;;,2.0
INV-33187700017,2021-01-04,5106,Randy's Neighborhood Market,622 10th  St,DeWitt,52742.0,POINT (-90.540132 41.825139),23.0,CLINTON,1082000.0,Imported Cordials & Liqueurs,389.0,REMY COINTREAU USA INC,64774.0,Cointreau Liqueur,24.0,375.0,10.2,15.3,1.0,15.3,0.37,0.09;;,0.0
INV-33175800055,2021-01-04,5092,Kum & Go #3035 / West Des Moines,7265 Vista Dr,West Des Moines,50265.0,POINT (-93.80783900000002 41.589057),77.0,POLK,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26820.0,Jack Daniels Old #7 Black Label Flat,24.0,375.0,7.5,11.25,6.0,67.5,2.25,0.59;;,1.0
INV-33170400186,2021-01-04,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,POINT (-91.658577 41.955859),57.0,LINN,1032200.0,Imported Flavored Vodka,370.0,PERNOD RICARD USA,34116.0,Absolut Mandrin,12.0,750.0,9.99,14.99,12.0,179.88,9.0,2.37;;,0.0
"INV-33173200013,2021-01-04,2190,""Central City Liquor, Inc."",1460 2ND AVE,Des Moines,50314.0,POINT (-93.619787 41.60566),77,POLK,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64870,Fireball Cinnamon Whiskey,48,100,0.9,1.35,96,129.6,9.6,2.53;;,,,,,,,,,,,,,,,,,,,,,,,,";;
"INV-33201200023,2021-01-04,4967,Jeff's Market / Blue Grass,""102, W Mayne St"",Blue Grass,52726.0,POINT (-90.766126 41.509119),82,SCOTT,1011100.0,Blended Whiskies,65.0,Jim Beam Brands,24454,Kessler Blend Whiskey,24,375,3.15,4.73,6,28.38,2.25,0.59;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33201900040,2021-01-04,4467,Kum & Go #438 / Muscatine,1429 PARK AVE,MUSCATINE,52761.0,POINT (-91.030595 41.441918),70.0,MUSCATINE,1051100.0,American Brandies,205.0,E & J Gallo Winery,52594.0,E & J VS,24.0,375.0,3.5,5.25,2.0,10.5,0.75,0.19;;,3.0
INV-33198700006,2021-01-04,4962,Hilltop Grocery,1312 Harrison St,Davenport,52803.0,,82.0,SCOTT,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11296.0,Crown Royal,12.0,750.0,15.59,23.39,12.0,280.68,9.0,2.37;;,
INV-33179700105,2021-01-04,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N Lake St,Storm Lake,50588.0,POINT (-95.200758 42.65318400000001),11.0,BUENA VIST,1052100.0,Imported Brandies,65.0,Jim Beam Brands,47790.0,Courvoisier VS Cognac,24.0,200.0,5.0,7.5,2.0,15.0,0.4,0.1;;,1.0
INV-33172200073,2021-01-04,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6th St SW,Cedar Rapids,52404.0,POINT (-91.67706 41.962419),57.0,LINN,1081400.0,American Schnapps,434.0,LUXCO INC,81207.0,Paramount Peppermint Schnapps,12.0,1000.0,4.28,6.42,3.0,19.26,3.0,0.79;;,0.0
INV-33179300004,2021-01-04,4310,Fareway Stores #502 / Cherokee,205 West Bluff St,Cherokee,51012.0,POINT (-95.551866 42.75508),18.0,CHEROKEE,1012100.0,Canadian Whiskies,55.0,SAZERAC NORTH AMERICA,12408.0,Canadian Ltd Whisky,6.0,1750.0,7.43,11.15,6.0,82.26,10.5,2.77;;,1.0
"INV-33178900023,2021-01-04,3650,""Spirits, Stogies and Stuff"",118 South Main St.,Holstein,51025.0,POINT (-95.544794 42.488704),47,IDA,1052100.0,Imported Brandies,389.0,REMY COINTREAU USA INC,49189,Remy Martin VSOP,24,200,6.86,10.29,24,246.96,4.8,1.26;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33195200022,2021-01-04,2465,Sid's Beverage Shop,2727 Dodge St,Dubuque,52003.0,POINT (-90.705328 42.491862),31.0,DUBUQUE,1032200.0,Imported Flavored Vodka,35.0,BACARDI USA INC,34436.0,Grey Goose L'Orange,6.0,750.0,18.49,27.74,6.0,166.44,4.5,1.18;;,2.0
"INV-33172100064,2021-01-04,5207,Jim's Foods  /  Cedar Rapids,""812, Sixth  St SW"",Cedar Rapids,52404.0,POINT (-91.67707300000001 41.968016000000006),57,LINN,1051100.0,American Brandies,205.0,E & J Gallo Winery,52579,E & J VSOP Mini,10,50,7.73,11.6,1,11.6,0.05,0.01;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33174600070,2021-01-04,2648,Hy-Vee #4 / WDM,555 S 51st St,West Des Moines,50265.0,POINT (-93.773557 41.561197),77.0,POLK,1041100.0,American Dry Gins,469.0,DAVOS BRANDS LLC,29119.0,Aviation American Gin,6.0,750.0,14.5,21.75,12.0,261.0,9.0,2.37;;,1.0
INV-33182600042,2021-01-04,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806.0,POINT (-90.608201 41.560663),82.0,SCOTT,1081400.0,American Schnapps,65.0,Jim Beam Brands,82636.0,Dekuyper Grape Pucker,12.0,750.0,6.5,9.75,4.0,39.0,3.0,0.79;;,0.0
INV-33174000005,2021-01-04,4594,Quik Trip #554 / SW 63rd DM,901 SW 63rd St,Des Moines,50312.0,POINT (-93.703165 41.569715),77.0,POLK,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,10803.0,Crown Royal Regal Apple Mini,10.0,50.0,7.35,11.03,10.0,110.3,0.5,0.13;;,1.0
INV-33179700110,2021-01-04,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N Lake St,Storm Lake,50588.0,POINT (-95.200758 42.65318400000001),11.0,BUENA VIST,1052100.0,Imported Brandies,389.0,REMY COINTREAU USA INC,49186.0,Remy Martin VSOP,12.0,750.0,24.98,37.47,3.0,112.41,2.25,0.59;;,1.0
INV-33169700094,2021-01-04,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315.0,POINT (-93.602372 41.526289),77.0,POLK,1081300.0,American Cordials & Liqueur,322.0,Prestige Wine & Spirits Group,75208.0,Kinky Pink Mini,6.0,50.0,4.84,7.26,6.0,43.56,0.3,0.07;;,1.0
INV-33202100018,2021-01-04,4468,CIRCLE K #4706600 / MUSCATINE,802 Cypress St,Muscatine,52761.0,POINT (-91.041149 41.431606),70.0,MUSCATINE,1011100.0,Blended Whiskies,260.0,DIAGEO AMERICAS,25606.0,Seagrams 7 Crown,12.0,750.0,7.5,11.25,6.0,67.5,4.5,1.18;;,3.0
"INV-33201200064,2021-01-04,4967,Jeff's Market / Blue Grass,""102, W Mayne St"",Blue Grass,52726.0,POINT (-90.766126 41.509119),82,SCOTT,1081400.0,American Schnapps,434.0,LUXCO INC,81966,Arrow Mcdales Butterscotch Schnapps,12,750,4.74,7.11,2,14.22,1.5,0.39;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33194600013,2021-01-04,6061,Brooklyn Grocery,122 E Front St,Brooklyn,52211.0,POINT (-92.444377 41.728699),79.0,POWESHIEK,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11296.0,Crown Royal,12.0,750.0,15.59,23.39,12.0,280.68,9.0,2.37;;,3.0
INV-33188500004,2021-01-04,5606,Sa Tobacco Liquor Mart,320 N 4th St,Clinton,52732.0,POINT (-90.193275 41.848124),23.0,CLINTON,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,86672.0,Jack Daniels Tennessee Honey,12.0,1000.0,18.89,28.34,2.0,56.68,2.0,0.52;;,2.0
INV-33191200044,2021-01-04,3417,Big G Food Store,Po Box 261  310 W Dillon,Marengo,52301.0,,48.0,IOWA,1031200.0,American Flavored Vodka,259.0,Heaven Hill Brands,41316.0,Burnetts Raspberry,12.0,750.0,4.5,6.75,2.0,13.5,1.5,0.39;;,
INV-33175500045,2021-01-04,5873,West D Liquors,5014 EP True Pkwy,West Des Moines,50265.0,POINT (-93.772974 41.572144),77.0,POLK,1032200.0,Imported Flavored Vodka,260.0,DIAGEO AMERICAS,64755.0,Ciroc Red Berry,12.0,750.0,16.49,24.74,1.0,24.74,0.75,0.19;;,1.0
INV-33175100060,2021-01-04,2619,Hy-Vee Wine and Spirits / WDM,1725  74th St,West Des Moines,50266.0,POINT (-93.808855 41.598515),77.0,POLK,1041100.0,American Dry Gins,65.0,Jim Beam Brands,30236.0,Gilbeys Gin,12.0,750.0,5.0,7.5,3.0,22.5,2.25,0.59;;,1.0
INV-33188700003,2021-01-04,5525,Hop N Shop / Clinton,716 S 4th St,Clinton,52732.0,POINT (-90.193204 41.838281),23.0,CLINTON,1052100.0,Imported Brandies,389.0,REMY COINTREAU USA INC,49086.0,Remy Martin 1738 Accord Royal,6.0,750.0,29.47,44.21,12.0,530.52,9.0,2.37;;,2.0
"INV-33170900017,2021-01-04,5094,Casey's General Store #2778 / Cedar,""201, 8th Ave SE"",Cedar Rapids,52401.0,POINT (-91.662348 41.973003),57,LINN,1081300.0,American Cordials & Liqueur,322.0,Prestige Wine & Spirits Group,75224,Kinky Red Mini,6,50,4.84,7.26,4,29.04,0.2,0.05;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33196200118,2021-01-04,2649,Hy-Vee #3 / Dubuque,400 Locust St,Dubuque,52001.0,POINT (-90.666497 42.49721900000001),31.0,DUBUQUE,1081300.0,American Cordials & Liqueur,434.0,LUXCO INC,76486.0,Paramount Amaretto,12.0,750.0,3.5,5.25,4.0,21.0,3.0,0.79;;,2.0
INV-33182600027,2021-01-04,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806.0,POINT (-90.608201 41.560663),82.0,SCOTT,1082000.0,Imported Cordials & Liqueurs,240.0,William Grant & Sons Inc,64876.0,Drambuie Liqueur,12.0,750.0,23.0,34.5,2.0,69.0,1.5,0.39;;,0.0
"INV-33178900036,2021-01-04,3650,""Spirits, Stogies and Stuff"",118 South Main St.,Holstein,51025.0,POINT (-95.544794 42.488704),47,IDA,1082000.0,Imported Cordials & Liqueurs,619.0,Campari America,64996,Frangelico Liqueur,12,750,15.5,23.25,2,46.5,1.5,0.39;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33176700006,2021-01-04,2854,CVS / Pharmacy #10480 / Urbandale,14201 Hickman Rd,Urbandale,50323.0,POINT (-93.814927 41.614948),77.0,POLK,1031100.0,American Vodkas,619.0,Campari America,37986.0,Skyy Vodka,12.0,750.0,7.5,11.25,6.0,67.5,4.5,1.18;;,1.0
INV-33170400084,2021-01-04,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,POINT (-91.658577 41.955859),57.0,LINN,1012200.0,Scotch Whiskies,240.0,William Grant & Sons Inc,5159.0,Glenfiddich 14YR,6.0,750.0,29.0,43.5,2.0,87.0,1.5,0.39;;,0.0
INV-33170600043,2021-01-04,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401.0,POINT (-91.659875 41.97574),57.0,LINN,1011200.0,Straight Bourbon Whiskies,125.0,CEDAR RIDGE VINEYARDS LL,27369.0,Cedar Ridge Port Cask Finished Bourbon,6.0,750.0,25.5,38.25,2.0,76.5,1.5,0.39;;,0.0
INV-33194400034,2021-01-04,4070,Grieder Beverage Depot,708  13th St,Belle Plaine,52208.0,POINT (-92.278 41.897054),6.0,BENTON,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,27780.0,Jim Beam Apple Mini,12.0,50.0,5.4,8.1,1.0,8.1,0.05,0.01;;,3.0
INV-33174600018,2021-01-04,2648,Hy-Vee #4 / WDM,555 S 51st St,West Des Moines,50265.0,POINT (-93.773557 41.561197),77.0,POLK,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26821.0,Jack Daniels Old #7 Black Label Mini,12.0,50.0,9.06,13.59,12.0,163.08,0.6,0.15;;,1.0
INV-33173900031,2021-01-04,4068,Sa Petro Mart,136  1ST ST,West Des Moines,50265.0,POINT (-93.703344 41.570743),77.0,POLK,1012400.0,Irish Whiskies,370.0,PERNOD RICARD USA,15621.0,Jameson Mini,12.0,50.0,9.9,14.85,3.0,44.55,0.15,0.03;;,1.0
